"user_id","sign_up_date","age","gender","married","has_children","home_country","home_city","total_sessions","avg_session_duration_min","avg_page_clicks","total_bookings","num_cancellations","purchase_rate","cancellation_proportion","avg_flight_discount_perc","avg_hotel_discount_perc","flight_discount_proportion","hotel_discount_proportion","discount_purchase_rate","num_flights_booked","num_hotels_booked","user_id2","succesful_trips","avg_daygap_booking_to_flight","avg_daygap_booking_to_checkin","avg_trip_lenght","successful_flights","successful_hotels","avg_hotel_rooms","avg_hotel_nights","avg_seats_flight","avg_checked_bags","luggage_flight_proportion","luggage_trip_proportion","avg_distance_flown","flights_per_month","round_trips_proportion","avg_room_price_usd","avg_flight_price_usd","avg_price_per_seat","money_spend_hotel","money_spend_flight","usd_per_kilometer_flight","weekend_trip_proportion","season_preference"
"529216","2023-01-14","25","F","false","false","Usa","New Orleans","8","1.55","12.50","1","0","0.13","0.00","0.08","0.20","0.25","0.13","0.00","0","1","529216","1","","2.54","","0","1","1.00","12.00","","","","0.00","","","","131.00","","","1572","","","0.00","Winter"
"529224","2023-01-14","55","F","true","false","Usa","New York","8","2.52","20.50","7","0","0.88","0.00","","","0.00","0.00","","6","5","529224","7","6.82","6.64","2.50","6","5","1.20","3.00","1.00","0.83","0.83","0.71","3034.76","0.86","1.00","191.40","544.52","544.52","3508","3267.13","0.18","0.00","Spring"
"529229","2023-01-14","28","F","false","false","Usa","Tucson","9","1.25","10.00","2","0","0.22","0.00","0.10","","0.11","0.00","0.00","2","2","529229","2","7.82","8.05","6.00","2","2","1.50","5.00","1.50","0.00","0.00","0.00","2844.12","0.33","1.00","225.50","701.26","449.62","2964","1402.52","0.25","0.00","Summer"
"529231","2023-01-14","23","F","false","false","Usa","Newark","9","1.39","11.33","2","0","0.22","0.00","","0.15","0.00","0.11","1.00","1","2","529231","2","7.74","5.46","4.00","1","2","1.00","17.00","1.00","1.00","1.00","0.50","3898.81","1.00","1.00","89.00","679.34","679.34","3380.00","679.34","0.17","0.00","Spring"
"529237","2023-01-14","45","F","true","true","Usa","Colorado Springs","8","1.12","9.00","2","0","0.25","0.00","0.10","","0.13","0.00","0.00","1","2","529237","2","4.65","5.82","2.00","1","2","1.00","5.50","1.00","1.00","1.00","0.50","2638.74","1.00","1.00","156.50","454.19","454.19","1825","454.19","0.17","0.00","Winter"
"529249","2023-01-14","51","F","true","false","Usa","Dallas","8","1.74","14.00","3","0","0.38","0.00","0.13","","0.25","0.00","0.50","3","2","529249","3","6.53","7.16","2.67","3","2","1.50","2.00","1.33","0.33","0.33","0.33","2279.17","0.43","1.00","73.50","521.16","384.28","428","1481.361","0.22","0.00","Winter"
"529284","2023-01-14","25","F","false","false","Canada","Ottawa","8","1.94","15.75","0","0","0.00","","","","0.00","0.00","","0","0","529284","0","","","","0","0","","","","","","","","","","","","","","","","0.00","Unknown"
"529309","2023-01-14","42","F","false","false","Usa","San Antonio","8","3.16","25.63","5","0","0.63","0.00","0.13","","0.25","0.00","0.50","4","5","529309","5","8.84","10.24","2.75","4","5","1.20","3.20","1.00","0.50","0.25","0.20","2354.56","0.67","1.00","137.80","417.38","417.38","4281","1669.50","0.18","0.00","Winter"
"529332","2023-01-14","33","F","false","false","Usa","Los Angeles","9","2.50","20.11","3","0","0.33","0.00","0.08","","0.22","0.00","0.00","3","3","529332","3","7.99","8.27","4.33","3","3","1.00","3.33","1.00","0.33","0.33","0.33","3801.90","1.00","1.00","101.67","660.88","660.88","1124","1982.64","0.17","0.00","Winter"
"529338","2023-01-14","41","O","false","false","Usa","New York","8","2.91","23.50","5","0","0.63","0.00","","0.15","0.00","0.13","1.00","5","5","529338","5","8.31","8.51","2.40","5","5","1.40","1.40","1.40","0.60","0.60","0.60","2279.67","0.83","1.00","214.40","625.81","403.33","2289.40","3129.05","0.27","0.40","Spring"
"529362","2023-01-14","38","F","false","false","Usa","San Antonio","9","15.24","37.67","5","1","0.56","0.20","0.05","","0.11","0.00","1.00","5","4","529362","4","6.00","6.18","3.00","4","4","1.00","1.75","1.00","0.00","0.00","0.00","1805.00","2.00","1.00","171.75","318.93","318.93","1001","1252.1530","0.17","0.00","Winter"
"529406","2023-01-14","40","F","false","false","Usa","New York","9","1.85","14.89","4","0","0.44","0.00","0.15","0.08","0.11","0.33","0.00","4","4","529406","4","7.36","7.55","3.67","4","4","1.00","2.75","1.00","0.75","0.75","0.75","1923.42","0.57","0.75","132.75","264.27","264.27","1318","1057.08","0.14","0.00","Spring"
"529420","2023-01-14","74","M","true","false","Usa","Oakland","9","2.00","16.22","0","0","0.00","","","0.10","0.00","0.11","0.00","0","0","529420","0","","","","0","0","","","","","","","","","","","","","","","","0.00","Unknown"
"529421","2023-01-14","39","F","false","false","Usa","Sacramento","8","2.79","22.63","5","0","0.63","0.00","","0.10","0.00","0.13","0.00","4","5","529421","5","8.71","9.86","3.75","4","5","1.00","3.00","1.00","0.00","0.00","0.00","2637.26","1.33","1.00","252.00","481.63","481.63","3258","1926.50","0.18","0.00","Winter"
"529422","2023-01-14","56","F","true","false","Usa","Baltimore","8","1.64","13.25","2","0","0.25","0.00","0.15","0.08","0.13","0.25","0.00","2","1","529422","2","10.82","13.91","3.50","2","1","1.00","3.00","2.00","1.00","1.00","1.00","1122.76","0.50","1.00","163.00","457.42","217.34","489","914.83","0.41","0.00","Winter"
"529424","2023-01-14","50","M","true","true","Usa","Rochester","9","1.70","13.67","3","0","0.33","0.00","0.10","0.20","0.11","0.11","1.00","3","2","529424","3","7.87","6.79","4.67","3","2","1.00","4.50","1.00","0.33","0.33","0.33","1498.71","0.50","1.00","168.50","242.55","242.55","1470","668.826","0.15","0.00","Summer"
"529428","2023-01-14","44","F","false","true","Usa","Newport News","8","1.26","10.13","2","0","0.25","0.00","0.15","","0.38","0.00","0.33","1","2","529428","2","5.45","4.10","7.00","1","2","1.00","4.00","1.00","1.00","1.00","0.50","455.28","1.00","1.00","78.00","79.15","79.15","600","79.15","0.17","0.00","Spring"
"529436","2023-01-14","47","F","false","false","Usa","New York","8","1.93","15.50","6","0","0.75","0.00","0.28","","0.25","0.00","0.50","5","4","529436","6","46.69","7.69","5.40","5","4","1.00","2.00","1.20","0.20","0.20","0.17","2970.74","0.42","1.00","247.50","1050.62","561.81","2076","5223.888","0.35","0.00","Winter"
"529488","2023-01-14","45","F","true","false","Usa","Sacramento","9","1.16","9.22","2","0","0.22","0.00","0.12","","0.33","0.00","0.33","2","1","529488","2","158.71","9.11","7.50","2","1","2.00","2.00","2.00","0.50","0.50","0.50","6194.80","0.12","1.00","45.00","2096.63","1048.31","180","4047.8025","0.33","0.00","Spring"
"529501","2023-01-14","48","M","true","true","Usa","Houston","8","1.95","15.88","4","0","0.50","0.00","0.23","0.08","0.25","0.25","0.50","4","4","529501","4","7.72","7.87","4.67","4","4","1.00","2.75","1.00","0.75","0.75","0.75","1413.80","0.67","0.75","136.75","244.00","244.00","1560.6","918.4165","0.16","0.00","Winter"
"529502","2023-01-14","39","F","true","false","Usa","New York","8","2.64","21.38","3","0","0.38","0.00","0.15","0.13","0.25","0.38","0.40","3","3","529502","3","8.17","8.37","3.67","3","3","1.33","2.00","1.33","0.33","0.33","0.33","2353.63","0.60","1.00","212.00","610.84","445.17","1274.8","1768.429","0.25","0.33","Summer"
"529510","2023-01-14","44","F","false","true","Usa","New York","8","1.60","13.00","2","0","0.25","0.00","0.10","0.10","0.25","0.13","0.00","2","1","529510","2","7.74","9.02","3.00","2","1","1.00","2.00","1.00","0.50","0.50","0.50","2118.31","1.00","1.00","100.00","367.01","367.01","200","734.01","0.17","0.00","Spring"
"529513","2023-01-14","41","F","false","false","Usa","Louisville","8","2.03","16.38","5","0","0.63","0.00","0.20","","0.25","0.00","0.50","3","4","529513","5","9.28","9.93","5.33","3","4","1.25","5.00","1.00","0.33","0.33","0.20","2088.30","0.50","1.00","169.75","378.18","378.18","3930","1129.7335","0.18","0.00","Winter"
"529520","2023-01-14","21","M","false","true","Usa","Stockton","8","1.44","11.50","1","0","0.13","0.00","0.15","","0.13","0.00","1.00","1","1","529520","1","9.44","9.73","2.00","1","1","2.00","1.00","2.00","0.00","0.00","0.00","4047.46","1.00","1.00","159.00","1451.12","725.56","318","1233.4520","0.30","0.00","Summer"
"529566","2023-01-14","40","F","false","true","Usa","Fayetteville","9","1.53","12.33","1","0","0.11","0.00","0.25","0.12","0.11","0.33","0.25","1","1","529566","1","7.71","7.89","5.00","1","1","1.00","4.00","1.00","0.00","0.00","0.00","1847.15","1.00","1.00","494.00","328.37","328.37","1778.4","328.37","0.18","0.00","Spring"
"529602","2023-01-14","45","M","true","true","Usa","Charlotte","8","17.67","46.38","3","1","0.38","0.33","","0.10","0.00","0.13","0.00","3","2","529602","2","10.14","10.35","8.00","2","2","1.00","6.50","1.00","0.00","0.00","0.00","2329.73","0.50","1.00","215.50","404.78","404.78","2667","809.56","0.17","0.00","Spring"
"529677","2023-01-14","22","F","false","true","Canada","Montreal","8","2.19","17.88","1","0","0.13","0.00","0.11","","0.50","0.00","0.00","0","1","529677","1","","4.94","","0","1","1.00","10.00","","","","0.00","","","","173.00","","","1730","","","0.00","Winter"
"529678","2023-01-14","41","F","false","false","Usa","Houston","9","3.48","28.11","3","0","0.33","0.00","0.15","0.15","0.22","0.11","0.67","3","3","529678","3","6.45","6.65","3.67","3","3","1.67","2.00","1.67","0.67","0.67","0.67","2345.10","1.00","1.00","226.00","692.69","438.16","1729.25","2029.249","0.29","0.00","Winter"
"529689","2023-01-14","46","F","true","true","Usa","San Jose","9","1.54","12.56","4","0","0.44","0.00","0.10","0.05","0.33","0.22","0.60","3","3","529689","4","6.85","9.73","2.00","3","3","1.00","12.33","1.00","0.33","0.33","0.25","4124.79","1.00","1.00","172.33","715.08","715.08","5005","2000.7785","0.16","0.00","Spring"
"529695","2023-01-14","37","F","false","false","Usa","New York","9","2.29","18.44","5","0","0.56","0.00","","","0.00","0.00","","5","4","529695","5","7.52","6.40","3.40","5","4","1.50","2.75","1.40","0.40","0.40","0.40","2503.61","0.83","1.00","91.50","610.28","458.93","1157","3051.38","0.24","0.20","Spring"
"529704","2023-01-14","67","F","true","false","Usa","Dallas","9","15.03","35.89","2","1","0.22","0.50","","0.13","0.00","0.22","0.50","1","1","529704","1","","1.76","","0","1","1.00","6.00","","","","0.00","","","","255.00","","","1530","","","0.00","Fall"
"529734","2023-01-14","39","F","true","false","Usa","Philadelphia","8","1.92","15.50","5","0","0.63","0.00","0.10","0.05","0.25","0.13","0.67","4","5","529734","5","7.25","8.29","3.25","4","5","1.40","2.40","1.25","1.00","0.75","0.60","2507.69","1.33","1.00","169.60","618.32","444.97","4428.00","2465.908","0.25","0.00","Winter"
"529737","2023-01-14","47","F","true","false","Usa","Los Angeles","8","1.54","12.50","0","0","0.00","","","","0.00","0.00","","0","0","529737","0","","","","0","0","","","","","","","","","","","","","","","","0.00","Unknown"
"529768","2023-01-14","43","M","true","false","Usa","Los Angeles","8","1.85","15.00","4","0","0.50","0.00","0.10","","0.25","0.00","0.50","4","3","529768","4","7.21","6.94","3.75","4","3","1.00","2.33","1.00","0.25","0.25","0.25","2881.87","0.80","1.00","129.67","509.00","509.00","757","1926.8140","0.17","0.00","Spring"
"529781","2023-01-14","44","F","true","true","Usa","Lubbock","8","4.05","32.75","3","0","0.38","0.00","0.28","0.05","0.25","0.13","0.33","1","3","529781","3","10.72","9.20","1.00","1","3","1.33","3.67","1.00","1.00","1.00","0.33","471.45","1.00","1.00","103.00","86.24","86.24","1514","86.24","0.18","0.00","Spring"
"529783","2023-01-14","22","F","false","false","Usa","Phoenix","9","1.08","8.44","2","0","0.22","0.00","0.12","","0.33","0.00","0.33","0","2","529783","2","","7.81","","0","2","1.50","4.50","","","","0.00","","","","441.00","","","6300","","","0.00","Summer"
"529787","2023-01-14","49","F","true","true","Usa","Dallas","8","2.16","17.38","4","0","0.50","0.00","","0.05","0.00","0.13","1.00","4","3","529787","4","6.36","6.92","3.50","4","3","1.00","2.00","1.00","0.75","0.75","0.75","1327.42","1.33","1.00","92.33","243.38","243.38","544","973.50","0.18","0.00","Winter"
"529801","2023-01-14","43","F","false","true","Usa","Chicago","8","2.09","16.88","5","0","0.63","0.00","0.05","0.05","0.13","0.13","0.00","4","4","529801","5","12.22","11.62","4.75","4","4","1.00","5.50","1.00","0.75","0.75","0.60","1260.19","0.67","1.00","260.25","230.26","230.26","3872","921.03","0.18","0.00","Spring"
"529831","2023-01-14","28","F","false","false","Usa","Dallas","8","2.03","16.50","5","0","0.63","0.00","","0.05","0.00","0.13","0.00","4","4","529831","5","7.07","5.95","6.00","4","4","1.00","6.00","1.00","0.50","0.50","0.40","1729.34","0.80","1.00","152.75","299.83","299.83","4254","1199.33","0.17","0.00","Spring"
"529840","2023-01-14","47","M","false","false","Usa","New York","8","2.45","19.63","1","0","0.13","0.00","0.10","","0.13","0.00","0.00","1","0","529840","1","9.80","","0.00","1","0","","","1.00","1.00","1.00","1.00","567.24","1.00","1.00","","109.03","109.03","","109.03","0.19","0.00","Winter"
"529845","2023-01-14","37","F","true","false","Usa","Cleveland","10","1.45","11.80","2","0","0.20","0.00","0.15","0.05","0.20","0.20","0.00","2","2","529845","2","6.18","6.30","5.00","2","2","1.00","4.00","1.00","0.00","0.00","0.00","551.10","1.00","1.00","109.00","99.16","99.16","900","198.32","0.18","0.00","Spring"
"529857","2023-01-14","69","F","true","false","Usa","Jacksonville","9","1.78","14.33","1","0","0.11","0.00","0.08","0.10","0.33","0.11","0.25","0","1","529857","1","","6.63","","0","1","1.00","24.00","","","","0.00","","","","224.00","","","5376","","","0.00","Winter"
"529879","2023-01-14","38","F","false","false","Usa","Philadelphia","8","3.97","31.88","4","0","0.50","0.00","","","0.00","0.00","","4","4","529879","4","9.62","9.80","4.00","4","4","1.00","2.75","1.00","0.75","0.75","0.75","1767.37","1.00","1.00","136.00","305.60","305.60","1301","1222.38","0.17","0.00","Spring"
"529887","2023-01-14","39","F","false","true","Usa","Houston","8","1.28","10.38","1","0","0.13","0.00","0.13","0.13","0.25","0.25","0.00","1","1","529887","1","6.41","6.65","2.00","1","1","1.00","1.00","1.00","1.00","1.00","1.00","3017.98","1.00","1.00","118.00","590.21","590.21","118","590.21","0.20","0.00","Winter"
"529913","2023-01-14","35","F","false","false","Usa","Sacramento","8","0.90","7.25","0","0","0.00","","0.10","","0.13","0.00","0.00","0","0","529913","0","","","","0","0","","","","","","","","","","","","","","","","0.00","Unknown"
"529940","2023-01-14","66","F","true","true","Usa","Nashville","9","1.90","15.33","3","0","0.33","0.00","0.15","0.20","0.22","0.11","0.00","2","2","529940","3","7.47","8.02","4.00","2","2","1.00","2.50","1.00","1.00","1.00","0.67","997.79","1.00","1.00","174.50","163.40","163.40","973","326.80","0.16","0.00","Winter"
"529972","2023-01-14","56","F","true","true","Usa","Wichita","8","1.69","13.63","3","0","0.38","0.00","0.18","0.15","0.25","0.25","0.50","2","3","529972","3","5.28","5.54","4.50","2","3","1.67","11.67","2.00","1.00","1.00","0.67","1851.17","1.00","1.00","99.67","706.80","337.93","3060.0","1352.204","0.37","0.00","Winter"
"530004","2023-01-14","43","M","false","false","Usa","Cincinnati","8","2.36","19.00","2","0","0.25","0.00","0.10","","0.25","0.00","0.50","2","1","530004","2","6.55","7.90","5.00","2","1","1.00","6.00","1.00","0.50","0.50","0.50","1525.59","2.00","1.00","262.00","272.28","272.28","1572","515.564","0.17","0.00","Winter"
"530039","2023-01-14","42","F","false","false","Canada","Ottawa","8","2.72","22.13","4","0","0.50","0.00","0.05","0.05","0.13","0.13","0.00","4","3","530039","4","7.58","8.25","4.50","4","3","1.67","2.67","1.50","0.50","0.50","0.50","1036.87","0.57","1.00","169.67","335.14","198.13","3812","1340.56","0.32","0.00","Spring"
"530090","2023-01-14","43","F","false","true","Usa","Bakersfield","9","1.62","13.00","3","0","0.33","0.00","0.30","0.08","0.11","0.22","0.33","3","3","530090","3","8.01","8.20","3.00","3","3","1.00","1.67","1.00","0.67","0.67","0.67","2063.77","1.00","0.67","231.67","296.30","296.30","1327.4","888.91","0.14","0.00","Winter"
"530118","2023-01-14","43","F","false","false","Usa","Indianapolis","8","2.46","19.75","5","0","0.63","0.00","0.15","","0.13","0.00","1.00","5","5","530118","5","8.15","8.31","2.40","5","5","1.00","1.40","1.00","1.00","0.80","0.80","1539.79","0.71","1.00","222.40","238.60","238.60","1418","1160.7495","0.15","0.00","Spring"
"530188","2023-01-14","37","F","false","false","Usa","San Antonio","9","2.52","20.22","4","0","0.44","0.00","0.15","","0.11","0.00","0.00","4","4","530188","4","6.88","7.08","5.25","4","4","1.50","3.75","1.50","1.25","0.75","0.75","2202.19","0.80","1.00","145.75","552.81","362.62","3274","2211.22","0.25","0.00","Spring"
"530196","2023-01-14","18","F","false","false","Usa","Detroit","8","16.23","34.88","3","1","0.38","0.33","0.20","0.10","0.13","0.13","0.50","1","3","530196","2","","15.94","","0","2","1.00","3.50","","","","0.00","","","","406.50","","","3176","","","0.00","Fall"
"530199","2023-01-14","46","F","true","false","Usa","Burlington","8","17.82","41.75","3","1","0.38","0.33","0.20","0.10","0.25","0.13","0.00","1","3","530199","2","6.75","8.73","","1","2","2.00","8.50","2.00","1.00","1.00","0.50","429.17","1.00","0.00","76.00","82.54","41.27","3078","82.54","0.19","0.00","Winter"
"530213","2023-01-14","49","F","true","false","Usa","Houston","9","1.78","14.33","3","0","0.33","0.00","","0.10","0.00","0.11","0.00","3","3","530213","3","8.85","9.01","3.33","3","3","1.00","2.33","1.00","0.67","0.67","0.67","1631.41","0.60","1.00","113.00","265.22","265.22","719","795.66","0.16","0.00","Summer"
"530223","2023-01-14","40","F","true","false","Usa","Tampa","8","1.21","9.75","3","0","0.38","0.00","","0.10","0.00","0.13","1.00","2","3","530223","3","7.89","7.24","3.00","2","3","1.33","2.00","1.00","0.50","0.50","0.33","1788.99","1.00","1.00","111.00","327.43","327.43","1270.8","654.85","0.18","0.00","Winter"
"530240","2023-01-14","46","F","false","true","Usa","San Antonio","8","2.33","18.75","2","0","0.25","0.00","0.15","0.15","0.13","0.13","1.00","2","2","530240","2","6.82","7.03","5.50","2","2","1.50","3.50","1.50","1.00","1.00","1.00","2451.93","1.00","1.00","239.50","644.98","435.96","1959.00","1221.8780","0.25","0.00","Winter"
"530277","2023-01-14","47","F","false","true","Usa","Austin","8","2.71","22.00","5","0","0.63","0.00","0.10","","0.13","0.00","0.00","5","5","530277","5","6.23","6.39","5.00","5","5","1.20","4.00","1.20","0.60","0.60","0.60","1568.29","0.71","1.00","155.00","370.63","279.95","3220","1853.13","0.24","0.00","Winter"
"530278","2023-01-14","55","F","false","false","Usa","Portland","8","2.16","17.25","4","0","0.50","0.00","0.10","0.08","0.38","0.25","0.20","4","3","530278","4","6.13","5.94","1.50","4","3","1.67","1.00","1.50","0.25","0.25","0.25","1754.93","0.57","1.00","242.67","351.12","313.62","1886","1381.986","0.20","0.00","Spring"
